year,CIK,company name,CRE,number of words in item 7,number of words in text
2005,0001062982,GYM LLC,515,0,0,0,57520,64960
2005,0001269127,VERIDIUM CORP,181,0,0,0,21658,22624
2005,0000846581,PRUDENTIAL VARIABLE CONTRACT REAL PROPERTY ACCOUNT,72,0,0,0,8843,16236
2005,0001117046,CYGNI INVESTMENTS INC,7,0,0,0,587,1895
2005,0000791770,PEOPLES LIBERATION INC,62,0,0,0,7910,9734
2005,0001106599,QUANTUM CO INC,52,0,0,0,9674,11338
2005,0001289496,"Cord Blood America, Inc",210,0,0,0,25452,27006
2005,0001062982,GYM LLC,515,0,0,0,57520,64960
2005,0001309057,UNIVERSAL FOG INC,52,0,0,0,8764,11064
2005,0000934445,ACL SEMICONDUCTOR INC,130,0,0,0,25636,30656
2005,0001036478,WWA GROUP INC,172,0,0,0,18668,20913
2005,0001133598,STRONGHOLD TECHNOLOGIES INC,212,0,0,0,25364,29424
2005,0001272550,"PREMIER ALLIANCE GROUP, INC",50,0,0,0,8258,14452
2005,0000830741,EQUITY TECHNOLOGIES & RESOURCES INC,106,0,0,0,17131,23117
2005,0000810691,CYGENE LABORATORIES INC,185,0,0,0,19205,60904
2005,0001071758,MERIDIAN HOLDINGS INC,102,0,0,0,8686,13276
2005,0000711512,AMERICAN REPUBLIC REALTY FUND I,50,0,0,0,6056,7686
2005,0001030708,SENTRY TECHNOLOGY CORP,168,0,0,0,22405,23001
2005,0001037049,AURORA GOLD CORP,97,0,0,0,12481,14192
2005,0001096688,UNITED AMERICAN CORP,111,0,0,0,17633,20584
2005,0001179500,COMMUNITY FIRST INC,111,0,0,0,17633,1026
2005,0000056868,PRIMEENERGY CORP,136,0,0,0,15483,19841
2005,0001089061,FINDEX COM INC,321,0,0,0,35732,38034
2005,0000771556,MSO HOLDINGS INC,176,0,0,0,23337,25003
2005,0001278384,NTS REALTY HOLDINGS LP,497,0,0,0,81125,93359
2005,0000850483,GTSI CORP,271,0,0,0,29407,32849
2005,0001098301,TOTAL LUXURY GROUP INC,51,0,0,0,7755,10003
2005,0000812355,LENTEC IMAGING INC,103,0,0,0,10812,12375
2005,0001120970,GOLDSPRING INC,96,0,0,0,17833,26426
2005,0001159770,JACKSON RIVERS CO,97,0,0,0,14445,23902
2005,0001166338,IRELAND INC,119,0,0,0,11565,12881
2005,0001332702,"International Power Group, Ltd",169,0,0,0,20087,21735
2005,0001080340,DAG MEDIA INC,157,0,0,0,11854,18344
2005,0001165271,"MONEY CENTERS OF AMERICA, INC",200,0,0,0,20730,32186
2005,0001142406,MICROHELIX INC,10,0,0,0,2540,3188
2005,0000790066,"Homeland Security Network, Inc",179,0,0,0,19949,22797
2005,0000895642,ENER1 INC,313,0,0,0,41518,41919
2005,0000821483,DELTA PETROLEUM CORP/CO,22,0,0,0,4185,7398
2005,0001116139,Trident Systems International/AAMPRO,87,0,0,0,10736,11872
2005,0000717588,"Deli Solar (USA), Inc",184,0,0,0,24243,25703
2005,0000919721,TRANS ENERGY INC,140,0,0,0,14161,18454
2005,0001002554,EMERGING VISION INC,712,0,0,0,89194,91305
2005,0000924515,SPECTRX INC,212,0,0,0,26296,27374
2005,0001117034,CCI GROUP INC,97,0,0,0,13173,18812
2005,0001270200,VIASPACE Inc,5,0,0,0,861,2635
2005,0001040593,CARRIZO OIL & GAS INC,471,0,0,0,41923,60253
2005,0001024095,M POWER ENTERTAINMENT INC,155,0,0,0,14062,15114
2005,0001083407,"Natural Alternative Products, Inc",42,0,0,0,5824,8060
2005,0001062982,GYM LLC,515,0,0,0,57520,64960
2005,0001176337,RIVAL TECHNOLOGIES INC,61,0,0,0,8435,9017
2005,0001282980,NOVINT TECHNOLOGIES INC,357,0,0,0,46617,49904
2005,0001128725,GENESIS REALTY GROUP INC,59,0,0,0,6016,7612
2005,0001141590,PLAYLOGIC ENTERTAINMENT INC,277,0,0,0,25331,31377
2005,0001338067,"Sweet Success Enterprises, Inc",132,0,0,0,14093,21152
2005,0000814926,CHINA DIRECT TRADING CORP,135,0,0,0,37070,52100
2005,0001083410,CIGMA METALS CORP,135,0,0,0,13661,14947
2005,0000714801,NATIONAL MERCANTILE BANCORP,270,0,0,0,28730,30497
2005,0001080360,"INTERCONTINENTAL RESOURCES, INC",79,0,0,0,7739,8745
2005,0001098584,CAPACITIVE DEIONIZATION TECHNOLOGY SYSTEMS INC,59,0,0,0,8422,12956
2005,0001289046,"APD ANTIQUITIES, INC",73,0,0,0,8660,15934
2005,0000861058,"Ingen Technologies, Inc",4,0,0,0,311,770
2005,0000876378,CELLULAR TECHNICAL SERVICES CO INC,5,0,0,0,1355,2848
2005,0000846475,ZYNEX MEDICAL HOLDINGS INC,145,0,0,0,17593,19590
2005,0001216774,SUPERIOR OIL & GAS CO,38,0,0,0,8390,9121
2005,0001009830,CABLE & CO WORLDWIDE INC,71,0,0,0,8406,10020
2005,0001282613,Eternal Energy Corp,71,0,0,0,8406,505
2005,0000863895,"NaturalNano , Inc",102,0,0,0,8040,9628
2005,0001171689,BONUSAMERICA WORLDWIDE CORP,272,0,0,0,22157,23941
2005,0001273441,"GRAN TIERRA ENERGY, INC",259,0,0,0,21976,23708
2005,0001141964,PUBLIC CO MANAGEMENT CORP,84,0,0,0,11136,12020
2005,0000356870,"Indigo-Energy, Inc",104,0,0,0,11220,12941
2005,0001335249,HIGHBURY FINANCIAL INC,431,0,0,0,27739,32667
2005,0000723733,MULTI SOLUTIONS INC,127,0,0,0,10100,11592
2005,0000737275,CELLCOM CORP,46,0,0,0,2779,5187
2005,0001010566,MINGHUA GROUP INTERNATIONAL HOLDINGS LTD,106,0,0,0,10388,18732
2005,0001289370,MetaMorphix Inc,198,0,0,0,24762,37863
2005,0001135264,US WIRELESS ONLINE INC,57,0,0,0,9816,18382
2005,0001085069,American Security Resources Corp,62,0,0,0,6919,29620
2005,0001061029,BRAVO FOODS INTERNATIONAL CORP,297,0,0,0,39596,41114
2005,0001124074,"Calibre Energy, Inc",163,0,0,0,20162,22051
2005,0001295079,West Coast Car CO,91,0,0,0,9906,11466
2005,0001133116,KINGTHOMASON GROUP INC,46,0,0,0,9581,11683
2005,0001001463,GIBBS CONSTRUCTION INC,27,0,0,0,6662,7611
2005,0001191334,CINTEL CORP,86,0,0,0,10347,15695
2005,0000923771,UNIVERSAL PROPERTY DEVELOPMENT & ACQUISITION CORP,280,0,0,0,33147,35275
2005,0001192323,"Dinewise, Inc",110,0,0,0,6696,8771
2005,0001240093,"Patient Portal Technologies, Inc",52,0,0,0,8185,9532
2005,0001202081,CHINA MEDIA1 CORP,129,0,0,0,16971,18737
2005,0001085115,"NorMexSteel, Inc",61,0,0,0,4399,8914
2005,0000019913,CHIEF CONSOLIDATED MINING CO,106,0,0,0,27238,29671
2005,0001088638,COCONNECT INC,57,0,0,0,9478,12702
2005,0001335249,HIGHBURY FINANCIAL INC,412,0,0,0,26977,31588
2005,0001297533,"Airbee Wireless, Inc",213,0,0,0,29605,54274
2005,0001057222,"Sibling Entertainment Group, Inc",222,0,0,0,23720,24314
2005,0001294206,Lincoln Park Bancorp,42,0,0,0,4201,8497
2005,0001116205,SEA SUN CAPITAL CORP,230,0,0,0,46655,53533
2005,0001294614,ARTCRAFT V INC,77,0,0,0,11289,16608
2005,0000941713,HIGHWOODS REALTY LTD PARTNERSHIP,584,0,0,0,41514,48747
2005,0001106644,"CHINA PHARMA HOLDINGS, INC",175,0,0,0,16813,20172
2005,0000732247,CONSOLIDATED RESOURCES HEALTH CARE FUND II,125,0,0,0,14247,18291
2005,0001023008,EDULINK INC,205,0,0,0,20691,22474
2005,0000773318,VERITEC INC,118,0,0,0,15148,16502
2005,0001271075,"EFFECTIVE PROFITABLE SOFTWARE, INC",59,0,0,0,6928,9083
2005,0001318820,AMECS INC,0,0,0,0,58,1017
2005,0001121598,Royal Spring Water Inc,117,0,0,0,23396,24920
2005,0001083866,EDEN ENERGY CORP,161,0,0,0,23226,23907
2005,0000789885,"Migami, Inc",86,0,0,0,14197,15584
2005,0001139822,AMARU INC,134,0,0,0,15701,17223
2005,0000769591,"Nayna Networks, Inc",185,0,0,0,17672,25374
2005,0001144439,FELLOWS ENERGY LTD,169,0,0,0,27063,28694
2005,0001004411,OSPREY GOLD CORP,108,0,0,0,13475,15121
2005,0001116204,"DIGITAL NETWORK ALLIANCE INTERNATIONAL, INC",98,0,0,0,14970,16663
2005,0000719731,HERITAGE BANKSHARES INC /VA,285,0,0,0,30751,32410
2005,0000926287,SANGUINE CORP,87,0,0,0,7677,9131
2005,0001289370,MetaMorphix Inc,255,0,0,0,34031,36222
2005,0001175594,LARREA BIOSCIENCES CORP,112,0,0,0,10279,12892
2005,0001086141,APEX CAPITAL GROUP INC,20,0,0,0,1092,4694
2005,0000711034,THUNDER MOUNTAIN GOLD INC,53,0,0,0,7859,9451
2005,0000906448,TELEGEN CORP /CO,144,0,0,0,14719,19790
2005,0001231072,"Expleo Solutions, Inc",170,0,0,0,19172,20344
2005,0001102301,FREESTAR TECHNOLOGY CORP,229,0,0,0,26662,37154
2005,0001109553,"KODIAK ENERGY, INC",163,0,0,0,12199,13612
2005,0001104538,OCEAN WEST HOLDING CORP,254,0,0,0,25966,27211
2005,0000932772,PROTOSOURCE CORP,185,0,0,0,12509,18329
2005,0001049660,"Delek Resources, Inc",83,0,0,0,7168,11636
2005,0001145254,ARIEL WAY INC,266,0,0,0,30041,31426
2005,0001061029,BRAVO FOODS INTERNATIONAL CORP,293,0,0,0,38977,40498
2005,0001257514,GLOBAL AGRI MED TECHNOLOGIES INC,103,0,0,0,10158,10972
2005,0000867058,MERCURY INTERACTIVE CORP,765,0,0,0,107988,116176
2005,0001097896,TRANSAX INTERNATIONAL LTD,266,0,0,0,40118,45863
2005,0001108088,BELLACASA PRODUCTIONS INC,110,0,0,0,14772,15682
2005,0001177326,"MONARCH STAFFING, INC",239,0,0,0,38298,60047
2005,0001100954,VOIP INC,109,0,0,0,14402,15964
2005,0000744452,APPLIED DNA SCIENCES INC,282,0,0,0,28865,30590
2005,0001124197,"AMERICAN LEISURE HOLDINGS, INC",265,0,0,0,49592,51040
2005,0000774657,BioMETRX,205,0,0,0,20993,21514
2005,0001116204,"DIGITAL NETWORK ALLIANCE INTERNATIONAL, INC",98,0,0,0,14943,16647
2005,0001308319,"Bulldog Financial, Inc",98,0,0,0,14943,1079
2005,0001024605,NEW GENERATION HOLDINGS INC,142,0,0,0,12578,16893
2005,0001134982,PREVENTION INSURANCE COM,80,0,0,0,7853,8813
2005,0001200268,"BAD TOYS Holdings, Inc",204,0,0,0,33095,33900
2005,0000791994,INNOVA PURE WATER INC /FL,103,0,0,0,17630,18525
2005,0001202081,CHINA MEDIA1 CORP,121,0,0,0,15367,17133
2005,0001158201,LEXICON UNITED INC,81,0,0,0,9881,13278
2005,0001126703,SHOSHONE SILVER MINING CO INC,120,0,0,0,17079,24971
2005,0001162747,"Puda Coal, Inc",236,0,0,0,27939,29481
2005,0000836564,PATRIOT SCIENTIFIC CORP,9,0,0,0,1142,11607
2005,0000106618,WHX CORP,849,0,0,0,140573,145162
2005,0000710217,VERIDICOM INTERNATIONAL INC,849,0,0,0,140573,1110
2005,0001279704,"NOVELOS THERAPEUTICS, INC",203,0,0,0,26687,28384
2005,0001141590,PLAYLOGIC ENTERTAINMENT INC,125,0,0,0,10144,18278
2005,0001290658,Creative Beauty Supply of New Jersey CORP,205,0,0,0,7118,8960
2005,0000793041,"DIRT MOTOR SPORTS, INC",196,0,0,0,28476,28943
2005,0001061029,BRAVO FOODS INTERNATIONAL CORP,297,0,0,0,39596,41238
2005,0000755113,ORION HEALTHCORP INC,267,0,0,0,39389,41037
2005,0001056748,EARTHFIRST TECHNOLOGIES INC,162,0,0,0,21621,23429
2005,0001035066,UNITREND INC,156,0,0,0,12172,12833
2005,0000814456,PRINCETON MEDIA GROUP INC,19,0,0,0,2548,6620
2005,0001023734,BPZ ENERGY INC,289,0,0,0,34390,36624
2005,0000829499,INTERSTATE BAKERIES CORP/DE,426,0,0,0,67377,69368
2005,0001035398,"CARDINAL COMMUNICATIONS, INC",215,0,0,0,30462,47663
2005,0001157522,ICON INCOME FUND NINE LLC,259,0,0,0,23332,25039
2005,0000829606,INTERLINK GLOBAL CORP,466,0,0,0,99015,219069
2005,0000003952,ALLIED DEFENSE GROUP INC,314,0,0,0,35338,41051
2005,0001052914,EUROPEAN MICRO HOLDINGS INC,52,0,0,0,7265,12153
2005,0001062760,GATEWAY DISTRIBUTORS LTD,179,0,0,0,15518,19287
2005,0001326959,Key Hospitality Acquisition CORP,208,0,0,0,22797,25037
2005,0001075247,BIG SKY ENERGY CORP,128,0,0,0,20970,38409
2005,0001052257,"Z TRIM HOLDINGS, INC",133,0,0,0,16175,18244
2005,0001138867,"EESTech, Inc",99,0,0,0,10683,11662
2005,0000863139,"Cyberfund, Inc",25,0,0,0,1906,5067
2005,0001231339,"EDGEWATER FOODS INTERNATIONAL, INC",183,0,0,0,23551,25006
2005,0000802595,MOTHER LODE GOLD MINES CONSOLIDATED,20,0,0,0,5638,6222
2005,0001108699,"uWink, Inc",191,0,0,0,32242,34089
2005,0000778165,HANOVER GOLD CO INC,118,0,0,0,12567,13590
2005,0000789860,I NET INC,33,0,0,0,7176,8721
2005,0001111473,BIDGIVE INTERNATIONAL INC,178,0,0,0,18027,19702
2005,0001174741,CHINA PROPERTIES DEVELOPMENTS INC,72,0,0,0,12034,13732
2005,0000803097,AIR BROOK AIRPORT EXPRESS INC,31,0,0,0,5620,6019
2005,0001156893,NS8 CORP,31,0,0,0,1676,3122
2005,0000784932,SURETY CAPITAL CORP /DE,257,0,0,0,24757,32442
2005,0001043186,AMERICAN ACCESS TECHNOLOGIES INC,5,0,0,0,1705,2153
2005,0001167370,TERRA NOSTRA RESOURCES CORP,38,0,0,0,3485,9191
2005,0001306757,PDC 2004-A Limited Partnership,127,0,0,0,11339,17433
2005,0001375589,Global Developments Inc,127,0,0,0,11339,2905
2005,0001099332,IVISION GROUP LTD,64,0,0,0,7550,9245
2005,0001133798,"TX Holdings, Inc",328,0,0,0,25645,27229
2005,0000752391,GOLDEN CHIEF RESOURCES INC,25,0,0,0,5232,6959
2005,0000868074,"WASTECH, INC",118,0,0,0,16087,19124
2005,0000843212,AMERICAN ENERGY GROUP LTD,42,0,0,0,4149,8762
2005,0001125052,"Halo Technology Holdings, Inc",277,0,0,0,29334,34316
2005,0001138932,"Wentworth Energy, Inc",77,0,0,0,11801,37913
2005,0000802595,MOTHER LODE GOLD MINES CONSOLIDATED,15,0,0,0,5059,5622
2005,0001097792,MEDIANET GROUP TECHNOLOGIES INC,172,0,0,0,17157,18696
2005,0001156893,NS8 CORP,7,0,0,0,775,2221
2005,0001162200,HENLEY VENTURES INC,92,0,0,0,12727,17643
2005,0001162177,Battle Mountain Gold Exploration Corp,189,0,0,0,16393,17998
2005,0001125264,ATEL CAPITAL EQUIPMENT FUND IX LLC,174,0,0,0,18960,21725
2005,0001309057,UNIVERSAL FOG INC,55,0,0,0,9434,12141
2005,0001005502,"BUCKEYE VENTURES, INC",169,0,0,0,21153,22744
2005,0001084263,MICHELEX CORP,75,0,0,0,13358,27873
2005,0001062663,"FTS GROUP, INC",145,0,0,0,16064,17257
2005,0001115551,INTERACTIVE MOTORSPORTS & ENTERTAINMENT CORP,167,0,0,0,16413,18683
2005,0001286648,NANOSENSORS INC,27,0,0,0,2959,7358
2005,0001058767,BIOMODA INC/NM,57,0,0,0,6953,12806
2005,0001122860,"Electronic Sensor Technology, Inc",0,0,0,0,582,2520
2005,0000734543,"ALCO, INC",92,0,0,0,9137,10693
2005,0000770471,"Titan Global Holdings, Inc",364,0,0,0,43250,44532
2005,0001300524,"International American Technologies, Inc",192,0,0,0,15207,17602
2005,0000943535,ADVANCED PLANT PHARMACEUTICALS INC,63,0,0,0,15193,16142
2005,0001289255,Index Oil & Gas Inc,63,0,0,0,10359,15569
2005,0001169354,DAHUA INC,123,0,0,0,17785,19346
2005,0000354507,UNICORP INC /NEW,0,0,0,0,220,989
2005,0000876378,CELLULAR TECHNICAL SERVICES CO INC,5,0,0,0,857,2276
2005,0001177326,"MONARCH STAFFING, INC",239,0,0,0,38301,60077
2005,0001084557,TASKER PRODUCTS CORP,197,0,0,0,25343,36507
2005,0001096088,ONE VOICE TECHNOLOGIES INC,150,0,0,0,23353,24365
2005,0001115551,INTERACTIVE MOTORSPORTS & ENTERTAINMENT CORP,156,0,0,0,16098,18384
2005,0000791118,HEALTHRENU MEDICAL INC,77,0,0,0,11548,17325
2005,0000034285,RELIABILITY INC,78,0,0,0,10104,18470
2005,0000857351,UNIVERSAL EXPRESS INC,91,0,0,0,8947,10303
2005,0001031905,IBSG INTERNATIONAL INC,178,0,0,0,17955,21273
2005,0001065734,GENERAL ENVIRONMENTAL CORP/NH,34,0,0,0,4132,5749
2005,0001282613,Eternal Energy Corp,82,0,0,0,8677,14672
2005,0001052303,TERAYON COMMUNICATION SYSTEMS,950,0,0,0,133003,136299
2005,0000751406,NEWSEARCH INC,91,0,0,0,10965,14104
2005,0001093285,MEDI HUT CO INC,198,0,0,0,26706,35247
2005,0000815017,PACIFICNET INC,349,0,0,0,41100,51588
2005,0001122686,COMMUNICATIONS RESEARCH INC,126,0,0,0,10479,17186
2005,0000852766,"YTB International, Inc",209,0,0,0,35326,41371
2005,0001062760,GATEWAY DISTRIBUTORS LTD,176,0,0,0,14572,18075
2005,0001122993,BROOKMOUNT EXPLORATIONS INC,74,0,0,0,12902,14421
2005,0001116539,GARUDA CAPITAL CORP,87,0,0,0,11374,17556
2005,0001332702,"International Power Group, Ltd",167,0,0,0,20765,22393
2005,0000773937,SEREFEX CORP,4,0,0,0,2127,2475
2005,0000770471,"Titan Global Holdings, Inc",50,0,0,0,13675,17813
2005,0001192323,"Dinewise, Inc",110,0,0,0,6699,8786
2005,0001069799,PACIFIC SANDS INC,50,0,0,0,5998,9961
2005,0000874792,SUNRISE ENERGY RESOURCES INC,208,0,0,0,18208,20868
2005,0001312165,"Gulf United Energy, Inc",69,0,0,0,9611,11298
2005,0000860518,ITEX CORP,171,0,0,0,20824,22146
2005,0001133754,"Teleplus World, Corp",221,0,0,0,21552,23683
2005,0001045150,TIER TECHNOLOGIES INC,325,0,0,0,31870,39240
2005,0000907686,CAMINOSOFT CORP,120,0,0,0,12044,18888
2005,0001332702,"International Power Group, Ltd",169,0,0,0,20779,22407
2005,0000352710,UNIOIL,105,0,0,0,12120,13885
2005,0001162324,URANERZ ENERGY CORP,46,0,0,0,4121,6157
2005,0000040528,GENERAL DEVICES INC,46,0,0,0,16721,17035
2005,0001291983,Baseline Oil & Gas Corp,226,0,0,0,22271,28909
2005,0001005663,ICT TECHNOLOGIES INC,116,0,0,0,12869,14531
2005,0000833083,MIDNIGHT HOLDINGS GROUP INC,770,0,0,0,151430,170262
2005,0001113247,BEARINGPOINT INC,736,0,0,0,97818,112152
2005,0001167370,TERRA NOSTRA RESOURCES CORP,38,0,0,0,3485,9191
2005,0000793041,"DIRT MOTOR SPORTS, INC",159,0,0,0,19785,27595
2005,0000077776,PHH CORP,3407,0,0,0,456453,472100
2005,0001069799,PACIFIC SANDS INC,51,0,0,0,6320,10507
2005,0000001853,"MotivNation, Inc",175,0,0,0,18476,19920
2005,0001192069,"HEALTHCARE BUSINESS SERVICES GROUPS, INC",137,0,0,0,17327,18646
2005,0001321724,Cal Alta Auto Glass Inc,76,0,0,0,10742,12183
2005,0000868267,FOOD TECHNOLOGY SERVICE INC,13,0,0,0,2558,5600
2005,0001112682,ETELCHARGE COM INC,69,0,0,0,6832,10042
2005,0000948426,COATES INTERNATIONAL LTD \DE,147,0,0,0,28583,42188
2005,0001168932,Tube Media Corp,273,0,0,0,43404,44987
2005,0001042463,Linkwell CORP,193,0,0,0,26344,36129
2005,0000843212,AMERICAN ENERGY GROUP LTD,47,0,0,0,4405,9022
2005,0000837852,ALPHA NUTRA INC,119,0,0,0,10834,12815
2005,0000813389,AMERICAN HOME ALLIANCE CORP,70,0,0,0,7299,10152
2005,0000793595,Inrob Tech Ltd,10,0,0,0,2529,7594
2005,0001049660,"Delek Resources, Inc",82,0,0,0,7207,11595
2005,0000825203,ITRONICS INC,177,0,0,0,22883,24608
2005,0001093636,TRIBEWORKS INC,223,0,0,0,17135,18848
2005,0001289046,"APD ANTIQUITIES, INC",73,0,0,0,8596,15634
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001338584,Elysian Spa Inc,60,0,0,0,5660,7197
2005,0001007800,SIPEX CORP,619,0,0,0,49477,52354
2005,0001035270,CORNERSTONE MINISTRIES INVESTMENTS INC,193,0,0,0,14041,23883
2005,0001002390,INSIGNIA SOLUTIONS PLC,352,0,0,0,40034,54745
2005,0001291983,Baseline Oil & Gas Corp,226,0,0,0,22275,27481
2005,0001126533,REAL LOGIC INC,19,0,0,0,4089,7375
2005,0000928465,AMCON DISTRIBUTING CO,396,0,0,0,44623,59617
2005,0001326540,PDC 2005-B Limited Partnership,128,0,0,0,9955,14633
2005,0000008504,MILLENNIUM PLASTICS CORP,67,0,0,0,8893,10416
2005,0001122860,"Electronic Sensor Technology, Inc",37,0,0,0,4845,15474
2005,0001076522,INTERNATIONAL COMMERCIAL TELEVISION INC,147,0,0,0,15982,19095
2005,0000734543,"ALCO, INC",88,0,0,0,8669,10223
2005,0001057695,INTERNATIONAL SMART SOURCING INC,6,0,0,0,1084,2345
2005,0001017110,GENETHERA INC,138,0,0,0,15248,18638
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001000079,B-TELLER INC,47,0,0,0,5314,6237
2005,0001057293,SMARTIRE SYSTEMS INC,171,0,0,0,19807,31301
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001260037,ELDERWATCH INC,546,0,0,0,69924,2477
2005,0001131312,ZION OIL & GAS INC,22,0,0,0,5254,12065
2005,0001169354,DAHUA INC,123,0,0,0,17682,19247
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0000911441,GLAS-AIRE INDUSTRIES GROUP LTD,85,0,0,0,11113,12591
2005,0000809012,HOST AMERICA CORP,281,0,0,0,31515,48477
2005,0001129916,DESERT MINING INC,19,0,0,0,3516,12507
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001113513,SMART ONLINE INC,883,0,0,0,147509,156443
2005,0001137417,"GLOBAL PARI-MUTUEL SERVICES, INC",113,0,0,0,8570,15065
2005,0000820408,AMERICAN BUSINESS CORP,101,0,0,0,11962,13390
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001121260,SHALLBETTER INDUSTRIES INC,111,0,0,0,9838,11549
2005,0001127342,GMX RESOURCES INC,118,0,0,0,10001,11801
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0000318262,"PLASTICON INTERNATIONAL, INC",61,0,0,0,8966,14225
2005,0001177274,"Navstar Media Holdings, Inc",181,0,0,0,16699,22505
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0000819981,SPARTA SURGICAL CORP,64,0,0,0,8285,9340
2005,0001140215,REEDS INC,130,0,0,0,13699,15199
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001294469,"Calpine Corpus Christi Energy GP, LLC",546,0,0,0,69924,80057
2005,0001051059,DIALOG GROUP INC,133,0,0,0,13726,22826
2005,0001086303,PACIFIC WEBWORKS INC,114,0,0,0,15465,16018
2005,0001106643,SiteWorks Building & Development Co,116,0,0,0,16395,17322
2005,0001266719,"Harbin Electric, Inc",180,0,0,0,17958,19522
